path,score
C:\Users\miker\wake_word_project\data\negative\one\bbf38549_nohash_0.wav,0.001185
C:\Users\miker\wake_word_project\data\negative\on\f9273a21_nohash_1.wav,0.001772
C:\Users\miker\wake_word_project\data\negative\off\7846fd85_nohash_2.wav,0.001288
C:\Users\miker\wake_word_project\data\negative\on\964e8cfd_nohash_4.wav,0.001313
C:\Users\miker\wake_word_project\data\negative\down\2296b1af_nohash_0.wav,0.000342
C:\Users\miker\wake_word_project\data\negative\stop\6fb3d5a7_nohash_3.wav,0.000074
C:\Users\miker\wake_word_project\data\negative\stop\6565a81d_nohash_4.wav,0.000576
C:\Users\miker\wake_word_project\data\negative\backward\88e730cd_nohash_1.wav,0.019041
C:\Users\miker\wake_word_project\data\negative\go\ea0cf37f_nohash_0.wav,0.000132
C:\Users\miker\wake_word_project\data\negative\sheila\3ffa3457_nohash_3.wav,0.000380
C:\Users\miker\wake_word_project\data\negative\house\e7d0eb3f_nohash_0.wav,0.001927
C:\Users\miker\wake_word_project\data\negative\three\1496195a_nohash_0.wav,0.000549
C:\Users\miker\wake_word_project\data\negative\three\61e2f74f_nohash_2.wav,0.001539
C:\Users\miker\wake_word_project\data\negative\sheila\e8d562ca_nohash_0.wav,0.003607
C:\Users\miker\wake_word_project\data\negative\cat\5828dfa2_nohash_0.wav,0.000743
C:\Users\miker\wake_word_project\data\negative\forward\a7216980_nohash_2.wav,0.000359
C:\Users\miker\wake_word_project\data\negative\five\72e382bd_nohash_3.wav,0.001847
C:\Users\miker\wake_word_project\data\negative\cat\bc196f81_nohash_0.wav,0.000776
C:\Users\miker\wake_word_project\data\negative\tree\837f7378_nohash_0.wav,0.007119
C:\Users\miker\wake_word_project\data\negative\nine\692a88e6_nohash_3.wav,0.007219
C:\Users\miker\wake_word_project\data\negative\bird\8ed25ef8_nohash_0.wav,0.000084
C:\Users\miker\wake_word_project\data\negative\five\5db0e146_nohash_1.wav,0.000330
C:\Users\miker\wake_word_project\data\negative\bird\4a1e736b_nohash_0.wav,0.021149
C:\Users\miker\wake_word_project\data\negative\two\3c257192_nohash_2.wav,0.001375
C:\Users\miker\wake_word_project\data\negative\six\acfd5b5e_nohash_1.wav,0.027968
C:\Users\miker\wake_word_project\data\negative\stop\837a0f64_nohash_4.wav,0.001000
C:\Users\miker\wake_word_project\data\negative\marvin\ad6a46f1_nohash_1.wav,0.000200
C:\Users\miker\wake_word_project\data\negative\down\6aa8def4_nohash_0.wav,0.000586
C:\Users\miker\wake_word_project\data\negative\cat\5af0ca83_nohash_0.wav,0.004350
C:\Users\miker\wake_word_project\data\negative\eight\211b928a_nohash_3.wav,0.000081
C:\Users\miker\wake_word_project\data\negative\off\b72e58c9_nohash_1.wav,0.002322
C:\Users\miker\wake_word_project\data\negative\forward\18d120ae_nohash_0.wav,0.000940
C:\Users\miker\wake_word_project\data\negative\five\df1d5024_nohash_2.wav,0.001471
C:\Users\miker\wake_word_project\data\negative\two\6aa8def4_nohash_2.wav,0.000735
C:\Users\miker\wake_word_project\data\negative\learn\645ed69d_nohash_2.wav,0.003074
C:\Users\miker\wake_word_project\data\negative\stop\c6389ab0_nohash_0.wav,0.000303
C:\Users\miker\wake_word_project\data\negative\up\1657c9fa_nohash_2.wav,0.000950
C:\Users\miker\wake_word_project\data\negative\up\5ebc1cda_nohash_3.wav,0.000362
C:\Users\miker\wake_word_project\data\negative\stop\37fc5d97_nohash_0.wav,0.001771
C:\Users\miker\wake_word_project\data\negative\six\7910d292_nohash_1.wav,0.010936
C:\Users\miker\wake_word_project\data\negative\zero\569455ff_nohash_1.wav,0.004078
C:\Users\miker\wake_word_project\data\negative\six\1dc86f91_nohash_3.wav,0.003578
C:\Users\miker\wake_word_project\data\negative\forward\03401e93_nohash_1.wav,0.007605
C:\Users\miker\wake_word_project\data\negative\yes\1b5ba788_nohash_0.wav,0.003138
C:\Users\miker\wake_word_project\data\negative\six\b4aa9fef_nohash_0.wav,0.006630
C:\Users\miker\wake_word_project\data\negative\nine\c948d727_nohash_2.wav,0.001240
C:\Users\miker\wake_word_project\data\negative\bird\80c17118_nohash_0.wav,0.000836
C:\Users\miker\wake_word_project\data\negative\down\9ff2d2f4_nohash_2.wav,0.000224
C:\Users\miker\wake_word_project\data\negative\yes\bdd22e4d_nohash_1.wav,0.003999
C:\Users\miker\wake_word_project\data\negative\left\42f81601_nohash_1.wav,0.004660
C:\Users\miker\wake_word_project\data\negative\marvin\258f4559_nohash_0.wav,0.049103
C:\Users\miker\wake_word_project\data\negative\no\14c7b073_nohash_0.wav,0.000142
C:\Users\miker\wake_word_project\data\negative\no\6a2fb9a5_nohash_0.wav,0.010102
C:\Users\miker\wake_word_project\data\negative\dog\87eff300_nohash_0.wav,0.000450
C:\Users\miker\wake_word_project\data\negative\yes\6565a81d_nohash_3.wav,0.002572
C:\Users\miker\wake_word_project\data\negative\on\1657c9fa_nohash_2.wav,0.001245
C:\Users\miker\wake_word_project\data\negative\sheila\71bf8f48_nohash_0.wav,0.007430
C:\Users\miker\wake_word_project\data\negative\dog\5c8af87a_nohash_0.wav,0.000100
C:\Users\miker\wake_word_project\data\negative\left\0d82fd99_nohash_3.wav,0.001050
C:\Users\miker\wake_word_project\data\negative\one\92a9c5e6_nohash_4.wav,0.001500
C:\Users\miker\wake_word_project\data\negative\five\017c4098_nohash_4.wav,0.000753
C:\Users\miker\wake_word_project\data\negative\eight\97f4c236_nohash_0.wav,0.003335
C:\Users\miker\wake_word_project\data\negative\up\30060aba_nohash_1.wav,0.002252
C:\Users\miker\wake_word_project\data\negative\house\ad6f7c10_nohash_0.wav,0.000841
C:\Users\miker\wake_word_project\data\negative\marvin\8dd24423_nohash_0.wav,0.001192
C:\Users\miker\wake_word_project\data\negative\seven\7ab5b8f7_nohash_0.wav,0.004701
C:\Users\miker\wake_word_project\data\negative\off\9aa21fa9_nohash_1.wav,0.018396
C:\Users\miker\wake_word_project\data\negative\seven\62f05757_nohash_3.wav,0.005131
C:\Users\miker\wake_word_project\data\negative\four\bbc30633_nohash_0.wav,0.014114
C:\Users\miker\wake_word_project\data\negative\up\3a69f765_nohash_0.wav,0.010192
C:\Users\miker\wake_word_project\data\negative\four\b5d1e505_nohash_0.wav,0.000503
C:\Users\miker\wake_word_project\data\negative\stop\cd671b5f_nohash_2.wav,0.000502
C:\Users\miker\wake_word_project\data\negative\cat\ef3367d9_nohash_0.wav,0.006612
C:\Users\miker\wake_word_project\data\negative\eight\246d2c7f_nohash_0.wav,0.000388
C:\Users\miker\wake_word_project\data\negative\six\6f5eea74_nohash_0.wav,0.054472
C:\Users\miker\wake_word_project\data\negative\visual\fb8c31a9_nohash_4.wav,0.031980
C:\Users\miker\wake_word_project\data\negative\three\656e8bb3_nohash_0.wav,0.004845
C:\Users\miker\wake_word_project\data\negative\seven\89e59d18_nohash_0.wav,0.003722
C:\Users\miker\wake_word_project\data\negative\down\6a497f80_nohash_0.wav,0.002252
C:\Users\miker\wake_word_project\data\negative\one\fb727898_nohash_3.wav,0.000694
C:\Users\miker\wake_word_project\data\negative\visual\8769c34c_nohash_1.wav,0.002373
C:\Users\miker\wake_word_project\data\negative\two\f8ba7c0e_nohash_2.wav,0.000853
C:\Users\miker\wake_word_project\data\negative\stop\90804775_nohash_0.wav,0.007212
C:\Users\miker\wake_word_project\data\negative\zero\5f8097e1_nohash_2.wav,0.002362
C:\Users\miker\wake_word_project\data\negative\up\a045368c_nohash_2.wav,0.023381
C:\Users\miker\wake_word_project\data\negative\learn\a9ca1818_nohash_1.wav,0.001735
C:\Users\miker\wake_word_project\data\negative\on\144d27ff_nohash_0.wav,0.002175
C:\Users\miker\wake_word_project\data\negative\stop\b5552931_nohash_4.wav,0.002050
C:\Users\miker\wake_word_project\data\negative\left\ddedba85_nohash_4.wav,0.000915
C:\Users\miker\wake_word_project\data\negative\happy\cb72dfb6_nohash_0.wav,0.002813
C:\Users\miker\wake_word_project\data\negative\six\9448c397_nohash_0.wav,0.007715
C:\Users\miker\wake_word_project\data\negative\nine\978240e1_nohash_3.wav,0.001741
C:\Users\miker\wake_word_project\data\negative\eight\d7467392_nohash_0.wav,0.000964
C:\Users\miker\wake_word_project\data\negative\stop\e3b64217_nohash_0.wav,0.000467
C:\Users\miker\wake_word_project\data\negative\six\21832144_nohash_4.wav,0.004865
C:\Users\miker\wake_word_project\data\negative\right\7081436f_nohash_0.wav,0.000279
C:\Users\miker\wake_word_project\data\negative\seven\39c13eed_nohash_0.wav,0.006471
C:\Users\miker\wake_word_project\data\negative\visual\f2e9b610_nohash_2.wav,0.006460
C:\Users\miker\wake_word_project\data\negative\three\82d0d3ba_nohash_0.wav,0.000885
C:\Users\miker\wake_word_project\data\negative\right\4c6167ca_nohash_2.wav,0.002121
C:\Users\miker\wake_word_project\data\negative\forward\333d7ddb_nohash_0.wav,0.000716
C:\Users\miker\wake_word_project\data\negative\stop\b91b718c_nohash_3.wav,0.000792
C:\Users\miker\wake_word_project\data\negative\go\837a0f64_nohash_4.wav,0.000114
C:\Users\miker\wake_word_project\data\negative\up\b29f8b23_nohash_2.wav,0.001279
C:\Users\miker\wake_word_project\data\negative\learn\ef3367d9_nohash_0.wav,0.006305
C:\Users\miker\wake_word_project\data\negative\four\2748cce7_nohash_0.wav,0.001173
C:\Users\miker\wake_word_project\data\negative\backward\1ed0b13d_nohash_4.wav,0.001817
C:\Users\miker\wake_word_project\data\negative\eight\73f0c1f7_nohash_0.wav,0.000419
C:\Users\miker\wake_word_project\data\negative\bed\c08e5058_nohash_0.wav,0.000281
C:\Users\miker\wake_word_project\data\negative\one\5cf1ecce_nohash_0.wav,0.001892
C:\Users\miker\wake_word_project\data\negative\three\4254621e_nohash_0.wav,0.044890
C:\Users\miker\wake_word_project\data\negative\zero\a996cf66_nohash_0.wav,0.000105
C:\Users\miker\wake_word_project\data\negative\eight\71e6ab20_nohash_0.wav,0.002737
C:\Users\miker\wake_word_project\data\negative\wow\745a8e32_nohash_0.wav,0.000308
C:\Users\miker\wake_word_project\data\negative\four\a7216980_nohash_0.wav,0.000264
C:\Users\miker\wake_word_project\data\negative\zero\bc999754_nohash_0.wav,0.000120
C:\Users\miker\wake_word_project\data\negative\stop\eb6dab4a_nohash_1.wav,0.000622
C:\Users\miker\wake_word_project\data\negative\off\a2fefcb4_nohash_1.wav,0.001650
C:\Users\miker\wake_word_project\data\negative\cat\1d919a90_nohash_0.wav,0.000119
C:\Users\miker\wake_word_project\data\negative\marvin\d5b963aa_nohash_0.wav,0.009472
C:\Users\miker\wake_word_project\data\negative\nine\6f1ffef6_nohash_0.wav,0.009458
C:\Users\miker\wake_word_project\data\negative\six\0e6e36c9_nohash_0.wav,0.001031
C:\Users\miker\wake_word_project\data\negative\zero\f174517e_nohash_0.wav,0.004691
C:\Users\miker\wake_word_project\data\negative\three\b5552931_nohash_3.wav,0.001486
C:\Users\miker\wake_word_project\data\negative\four\cdee383b_nohash_0.wav,0.001589
C:\Users\miker\wake_word_project\data\negative\backward\e9bc5cc2_nohash_2.wav,0.016339
C:\Users\miker\wake_word_project\data\negative\three\cce7416f_nohash_2.wav,0.029126
C:\Users\miker\wake_word_project\data\negative\four\6af4aa07_nohash_1.wav,0.000897
C:\Users\miker\wake_word_project\data\negative\up\0685264e_nohash_0.wav,0.001672
C:\Users\miker\wake_word_project\data\negative\learn\2b5e346d_nohash_2.wav,0.014795
C:\Users\miker\wake_word_project\data\negative\happy\735845ab_nohash_0.wav,0.000459
C:\Users\miker\wake_word_project\data\negative\zero\6e74c582_nohash_0.wav,0.012804
C:\Users\miker\wake_word_project\data\negative\dog\89947bd7_nohash_0.wav,0.006204
C:\Users\miker\wake_word_project\data\negative\left\93ec8b84_nohash_0.wav,0.001595
C:\Users\miker\wake_word_project\data\negative\left\4cee0c60_nohash_2.wav,0.018492
C:\Users\miker\wake_word_project\data\negative\right\c9b5ff26_nohash_1.wav,0.002197
C:\Users\miker\wake_word_project\data\negative\sheila\69953f48_nohash_1.wav,0.000459
C:\Users\miker\wake_word_project\data\negative\marvin\380abbad_nohash_2.wav,0.004434
C:\Users\miker\wake_word_project\data\negative\yes\b41a92a3_nohash_0.wav,0.002257
C:\Users\miker\wake_word_project\data\negative\backward\821b64cc_nohash_1.wav,0.023242
C:\Users\miker\wake_word_project\data\negative\two\e0c782d5_nohash_1.wav,0.000049
C:\Users\miker\wake_word_project\data\negative\marvin\cce7416f_nohash_2.wav,0.017335
C:\Users\miker\wake_word_project\data\negative\no\facd97c0_nohash_0.wav,0.003451
C:\Users\miker\wake_word_project\data\negative\six\590750e8_nohash_0.wav,0.000091
C:\Users\miker\wake_word_project\data\negative\bird\1589451d_nohash_0.wav,0.011991
C:\Users\miker\wake_word_project\data\negative\follow\e11fbc6e_nohash_0.wav,0.000583
C:\Users\miker\wake_word_project\data\negative\marvin\a4ca3afe_nohash_0.wav,0.001608
C:\Users\miker\wake_word_project\data\negative\nine\0d90d8e1_nohash_2.wav,0.001118
C:\Users\miker\wake_word_project\data\negative\two\6fb3d5a7_nohash_0.wav,0.000175
C:\Users\miker\wake_word_project\data\negative\one\d3f22f0e_nohash_0.wav,0.003581
C:\Users\miker\wake_word_project\data\negative\one\b49caed3_nohash_0.wav,0.002496
C:\Users\miker\wake_word_project\data\negative\zero\ace072ba_nohash_3.wav,0.002912
C:\Users\miker\wake_word_project\data\negative\bird\7c9b43f0_nohash_0.wav,0.000717
C:\Users\miker\wake_word_project\data\negative\three\f9318c93_nohash_0.wav,0.030951
C:\Users\miker\wake_word_project\data\negative\five\0d90d8e1_nohash_3.wav,0.002290
C:\Users\miker\wake_word_project\data\negative\one\e9e07a2d_nohash_0.wav,0.003950
C:\Users\miker\wake_word_project\data\negative\five\b29f8b23_nohash_0.wav,0.001639
C:\Users\miker\wake_word_project\data\negative\three\541e4079_nohash_2.wav,0.004410
C:\Users\miker\wake_word_project\data\negative\one\333784b7_nohash_1.wav,0.003049
C:\Users\miker\wake_word_project\data\negative\marvin\ea7ca285_nohash_2.wav,0.004488
C:\Users\miker\wake_word_project\data\negative\one\4290ca61_nohash_1.wav,0.001140
C:\Users\miker\wake_word_project\data\negative\zero\38d78313_nohash_2.wav,0.003265
C:\Users\miker\wake_word_project\data\negative\off\9c06a3f3_nohash_0.wav,0.000316
C:\Users\miker\wake_word_project\data\negative\wow\c120e80e_nohash_0.wav,0.000197
C:\Users\miker\wake_word_project\data\negative\cat\cc3d1613_nohash_3.wav,0.000038
C:\Users\miker\wake_word_project\data\negative\seven\4407ba92_nohash_1.wav,0.011156
C:\Users\miker\wake_word_project\data\negative\left\435695e3_nohash_1.wav,0.031799
C:\Users\miker\wake_word_project\data\negative\six\340c8b10_nohash_0.wav,0.000464
C:\Users\miker\wake_word_project\data\negative\visual\9b8a7439_nohash_0.wav,0.004281
C:\Users\miker\wake_word_project\data\negative\two\a489191a_nohash_1.wav,0.001970
C:\Users\miker\wake_word_project\data\negative\left\d37e4bf1_nohash_2.wav,0.001454
C:\Users\miker\wake_word_project\data\negative\seven\c1d39ce8_nohash_2.wav,0.009491
C:\Users\miker\wake_word_project\data\negative\four\af790082_nohash_3.wav,0.000997
C:\Users\miker\wake_word_project\data\negative\six\a7200079_nohash_4.wav,0.030432
C:\Users\miker\wake_word_project\data\negative\two\dca2797e_nohash_3.wav,0.000645
C:\Users\miker\wake_word_project\data\negative\marvin\b69fe0e2_nohash_0.wav,0.002708
C:\Users\miker\wake_word_project\data\negative\zero\bbf38549_nohash_1.wav,0.001354
C:\Users\miker\wake_word_project\data\negative\zero\a16013b7_nohash_3.wav,0.000228
C:\Users\miker\wake_word_project\data\negative\dog\70a00e98_nohash_0.wav,0.001332
C:\Users\miker\wake_word_project\data\negative\five\7f208e83_nohash_0.wav,0.000205
C:\Users\miker\wake_word_project\data\negative\learn\171edea9_nohash_2.wav,0.001701
C:\Users\miker\wake_word_project\data\negative\bird\35c8fa78_nohash_1.wav,0.024529
C:\Users\miker\wake_word_project\data\negative\nine\1890e5c3_nohash_0.wav,0.002554
C:\Users\miker\wake_word_project\data\negative\no\4c3cddb8_nohash_2.wav,0.000404
C:\Users\miker\wake_word_project\data\negative\three\4e6902d0_nohash_2.wav,0.001268
C:\Users\miker\wake_word_project\data\negative\seven\b665723d_nohash_0.wav,0.005414
C:\Users\miker\wake_word_project\data\negative\follow\0f46028a_nohash_0.wav,0.000150
C:\Users\miker\wake_word_project\data\negative\six\6ace4fe1_nohash_4.wav,0.002903
C:\Users\miker\wake_word_project\data\negative\stop\98ea0818_nohash_5.wav,0.002366
C:\Users\miker\wake_word_project\data\negative\no\c50f55b8_nohash_0.wav,0.001063
C:\Users\miker\wake_word_project\data\negative\forward\ddedba85_nohash_1.wav,0.000126
C:\Users\miker\wake_word_project\data\negative\stop\3a182c98_nohash_0.wav,0.000424
C:\Users\miker\wake_word_project\data\negative\eight\679463fc_nohash_0.wav,0.019342
C:\Users\miker\wake_word_project\data\negative\zero\29fb33da_nohash_4.wav,0.018161
C:\Users\miker\wake_word_project\data\negative\yes\2dc4f05d_nohash_1.wav,0.000042
C:\Users\miker\wake_word_project\data\negative\left\98170b49_nohash_0.wav,0.000356
C:\Users\miker\wake_word_project\data\negative\up\9229bff9_nohash_1.wav,0.001681
C:\Users\miker\wake_word_project\data\negative\up\bbc30633_nohash_3.wav,0.014356
C:\Users\miker\wake_word_project\data\negative\bird\3bdf05d3_nohash_0.wav,0.001246
C:\Users\miker\wake_word_project\data\negative\house\80fe1dc7_nohash_0.wav,0.005237
C:\Users\miker\wake_word_project\data\negative\off\9b402bc2_nohash_0.wav,0.000587
C:\Users\miker\wake_word_project\data\negative\down\627c0bec_nohash_2.wav,0.019022
C:\Users\miker\wake_word_project\data\negative\right\742d6431_nohash_2.wav,0.013439
C:\Users\miker\wake_word_project\data\negative\go\b29f8b23_nohash_2.wav,0.001126
C:\Users\miker\wake_word_project\data\negative\no\29fb33da_nohash_4.wav,0.004778
C:\Users\miker\wake_word_project\data\negative\on\ea0cf37f_nohash_1.wav,0.000161
C:\Users\miker\wake_word_project\data\negative\left\61abbf52_nohash_2.wav,0.003547
C:\Users\miker\wake_word_project\data\negative\four\f21893dc_nohash_0.wav,0.000028
C:\Users\miker\wake_word_project\data\negative\seven\676f8138_nohash_3.wav,0.000168
C:\Users\miker\wake_word_project\data\negative\left\5fc3ed24_nohash_0.wav,0.001596
C:\Users\miker\wake_word_project\data\negative\follow\d1dd03ed_nohash_2.wav,0.000980
C:\Users\miker\wake_word_project\data\negative\eight\3cc595de_nohash_2.wav,0.000729
C:\Users\miker\wake_word_project\data\negative\no\3f45a0cf_nohash_0.wav,0.000818
C:\Users\miker\wake_word_project\data\negative\zero\3d9200b9_nohash_0.wav,0.000465
C:\Users\miker\wake_word_project\data\negative\bird\9ce7a419_nohash_0.wav,0.000189
C:\Users\miker\wake_word_project\data\negative\four\72e382bd_nohash_1.wav,0.000586
C:\Users\miker\wake_word_project\data\negative\down\9aa21fa9_nohash_2.wav,0.002234
C:\Users\miker\wake_word_project\data\negative\on\a7acbbeb_nohash_0.wav,0.000959
C:\Users\miker\wake_word_project\data\negative\right\c44d2a58_nohash_0.wav,0.000247
C:\Users\miker\wake_word_project\data\negative\bed\cc71bada_nohash_1.wav,0.007395
C:\Users\miker\wake_word_project\data\negative\zero\b8874962_nohash_3.wav,0.000467
C:\Users\miker\wake_word_project\data\negative\one\f2e9b610_nohash_3.wav,0.006098
C:\Users\miker\wake_word_project\data\negative\right\9448c397_nohash_1.wav,0.002696
C:\Users\miker\wake_word_project\data\negative\five\a73be046_nohash_0.wav,0.317733
C:\Users\miker\wake_word_project\data\negative\nine\1ed0b13d_nohash_0.wav,0.000995
C:\Users\miker\wake_word_project\data\negative\one\f9af0887_nohash_0.wav,0.000066
C:\Users\miker\wake_word_project\data\negative\wow\2589f361_nohash_1.wav,0.002590
C:\Users\miker\wake_word_project\data\negative\seven\5c237956_nohash_2.wav,0.000819
C:\Users\miker\wake_word_project\data\negative\left\ab46af55_nohash_4.wav,0.001252
C:\Users\miker\wake_word_project\data\negative\yes\f5341341_nohash_3.wav,0.001644
C:\Users\miker\wake_word_project\data\negative\marvin\6ef407da_nohash_0.wav,0.009080
C:\Users\miker\wake_word_project\data\negative\five\4bc2c2c5_nohash_1.wav,0.008576
C:\Users\miker\wake_word_project\data\negative\yes\c41d9052_nohash_0.wav,0.000254
C:\Users\miker\wake_word_project\data\negative\down\c518d1b1_nohash_0.wav,0.000246
C:\Users\miker\wake_word_project\data\negative\seven\1c84a139_nohash_2.wav,0.000743
C:\Users\miker\wake_word_project\data\negative\two\9735764a_nohash_1.wav,0.001329
C:\Users\miker\wake_word_project\data\negative\eight\f1d8a638_nohash_0.wav,0.011748
C:\Users\miker\wake_word_project\data\negative\four\92037d73_nohash_0.wav,0.000179
C:\Users\miker\wake_word_project\data\negative\visual\91ffb786_nohash_0.wav,0.002007
C:\Users\miker\wake_word_project\data\negative\bird\8c4854bc_nohash_1.wav,0.000482
C:\Users\miker\wake_word_project\data\negative\one\29fb33da_nohash_1.wav,0.004359
C:\Users\miker\wake_word_project\data\negative\no\b69002d4_nohash_4.wav,0.001420
C:\Users\miker\wake_word_project\data\negative\up\daf230ac_nohash_0.wav,0.001021
C:\Users\miker\wake_word_project\data\negative\seven\50f55535_nohash_1.wav,0.012232
C:\Users\miker\wake_word_project\data\negative\eight\5fe4a278_nohash_0.wav,0.001093
C:\Users\miker\wake_word_project\data\negative\backward\525eaa62_nohash_0.wav,0.000353
C:\Users\miker\wake_word_project\data\negative\cat\03cf93b1_nohash_0.wav,0.000291
C:\Users\miker\wake_word_project\data\negative\two\ec989d6d_nohash_2.wav,0.000571
C:\Users\miker\wake_word_project\data\negative\stop\3291330e_nohash_0.wav,0.001086
C:\Users\miker\wake_word_project\data\negative\down\65040d9b_nohash_0.wav,0.000440
C:\Users\miker\wake_word_project\data\negative\one\6c0f6493_nohash_0.wav,0.001581
C:\Users\miker\wake_word_project\data\negative\cat\28460a60_nohash_0.wav,0.003994
C:\Users\miker\wake_word_project\data\negative\down\ede2f4ee_nohash_0.wav,0.000107
C:\Users\miker\wake_word_project\data\negative\seven\3ee0fc39_nohash_1.wav,0.006723
C:\Users\miker\wake_word_project\data\negative\yes\abbfc3b4_nohash_0.wav,0.000535
C:\Users\miker\wake_word_project\data\negative\wow\f7b43563_nohash_0.wav,0.001582
C:\Users\miker\wake_word_project\data\negative\left\bbd0bbd0_nohash_1.wav,0.003630
C:\Users\miker\wake_word_project\data\negative\bed\a8cb6dda_nohash_0.wav,0.000154
C:\Users\miker\wake_word_project\data\negative\six\a8688b67_nohash_1.wav,0.002558
C:\Users\miker\wake_word_project\data\negative\yes\65d81c54_nohash_0.wav,0.001205
C:\Users\miker\wake_word_project\data\negative\left\b9515bf3_nohash_1.wav,0.001016
C:\Users\miker\wake_word_project\data\negative\three\bf8d5617_nohash_2.wav,0.002771
C:\Users\miker\wake_word_project\data\negative\marvin\0447d7c1_nohash_1.wav,0.027502
C:\Users\miker\wake_word_project\data\negative\four\66276b0e_nohash_1.wav,0.000384
C:\Users\miker\wake_word_project\data\negative\four\2005ca25_nohash_0.wav,0.000392
C:\Users\miker\wake_word_project\data\negative\learn\9fac5701_nohash_0.wav,0.012465
C:\Users\miker\wake_word_project\data\negative\house\ccfd721c_nohash_0.wav,0.002534
C:\Users\miker\wake_word_project\data\negative\seven\a7200079_nohash_0.wav,0.013492
C:\Users\miker\wake_word_project\data\negative\left\f5626af6_nohash_2.wav,0.007417
C:\Users\miker\wake_word_project\data\negative\yes\ddedba85_nohash_3.wav,0.000619
C:\Users\miker\wake_word_project\data\negative\on\8dc18a75_nohash_1.wav,0.002413
C:\Users\miker\wake_word_project\data\negative\two\62641b88_nohash_1.wav,0.005339
C:\Users\miker\wake_word_project\data\negative\eight\6dfff95a_nohash_0.wav,0.007421
C:\Users\miker\wake_word_project\data\negative\house\92a9c5e6_nohash_0.wav,0.005155
C:\Users\miker\wake_word_project\data\negative\five\7f74626f_nohash_1.wav,0.000383
C:\Users\miker\wake_word_project\data\negative\five\c120e80e_nohash_3.wav,0.001284
C:\Users\miker\wake_word_project\data\negative\house\a3502f15_nohash_1.wav,0.001679
C:\Users\miker\wake_word_project\data\negative\eight\51f7a034_nohash_1.wav,0.001710
C:\Users\miker\wake_word_project\data\negative\bed\2c727642_nohash_2.wav,0.001346
C:\Users\miker\wake_word_project\data\negative\three\2da58b32_nohash_1.wav,0.015535
C:\Users\miker\wake_word_project\data\negative\six\0685264e_nohash_0.wav,0.005911
C:\Users\miker\wake_word_project\data\negative\seven\0b77ee66_nohash_0.wav,0.006897
C:\Users\miker\wake_word_project\data\negative\down\e76dd1ce_nohash_0.wav,0.001614
C:\Users\miker\wake_word_project\data\negative\four\9f93e408_nohash_2.wav,0.259665
C:\Users\miker\wake_word_project\data\negative\seven\f810e799_nohash_1.wav,0.006279
C:\Users\miker\wake_word_project\data\negative\nine\735845ab_nohash_3.wav,0.000723
C:\Users\miker\wake_word_project\data\negative\sheila\6078eb0d_nohash_0.wav,0.004190
C:\Users\miker\wake_word_project\data\negative\left\f035e2ea_nohash_3.wav,0.001789
C:\Users\miker\wake_word_project\data\negative\house\7bae88ed_nohash_0.wav,0.001989
C:\Users\miker\wake_word_project\data\negative\five\3b852f6f_nohash_0.wav,0.000948
C:\Users\miker\wake_word_project\data\negative\up\890cc926_nohash_1.wav,0.001220
C:\Users\miker\wake_word_project\data\negative\zero\de650823_nohash_0.wav,0.002834
C:\Users\miker\wake_word_project\data\negative\six\890cc926_nohash_4.wav,0.004560
C:\Users\miker\wake_word_project\data\negative\go\eb0676ec_nohash_0.wav,0.029562
C:\Users\miker\wake_word_project\data\negative\follow\87070229_nohash_4.wav,0.000315
C:\Users\miker\wake_word_project\data\negative\dog\c1d39ce8_nohash_1.wav,0.009743
C:\Users\miker\wake_word_project\data\negative\left\b46e8153_nohash_0.wav,0.000349
C:\Users\miker\wake_word_project\data\negative\stop\d9d6559e_nohash_0.wav,0.004302
C:\Users\miker\wake_word_project\data\negative\nine\14c7b073_nohash_0.wav,0.002218
C:\Users\miker\wake_word_project\data\negative\seven\e7334395_nohash_1.wav,0.001077
C:\Users\miker\wake_word_project\data\negative\on\a6f2fd71_nohash_2.wav,0.005631
C:\Users\miker\wake_word_project\data\negative\cat\7799c9cd_nohash_0.wav,0.000424
C:\Users\miker\wake_word_project\data\negative\eight\da2c5f1b_nohash_0.wav,0.001085
C:\Users\miker\wake_word_project\data\negative\bird\13199b79_nohash_1.wav,0.001181
C:\Users\miker\wake_word_project\data\negative\one\91ffb786_nohash_0.wav,0.000255
C:\Users\miker\wake_word_project\data\negative\two\8a325749_nohash_0.wav,0.000552
C:\Users\miker\wake_word_project\data\negative\cat\7211390b_nohash_0.wav,0.004353
C:\Users\miker\wake_word_project\data\negative\eight\050170cb_nohash_0.wav,0.004992
C:\Users\miker\wake_word_project\data\negative\no\96a48d28_nohash_3.wav,0.000827
C:\Users\miker\wake_word_project\data\negative\down\5e3dde6b_nohash_2.wav,0.000988
C:\Users\miker\wake_word_project\data\negative\no\d7559b2d_nohash_0.wav,0.000278
C:\Users\miker\wake_word_project\data\negative\forward\256c0a05_nohash_2.wav,0.001787
C:\Users\miker\wake_word_project\data\negative\up\8b25410a_nohash_0.wav,0.000677
C:\Users\miker\wake_word_project\data\negative\stop\418e7158_nohash_0.wav,0.001066
C:\Users\miker\wake_word_project\data\negative\stop\26e573a9_nohash_0.wav,0.000354
C:\Users\miker\wake_word_project\data\negative\three\69a1a79f_nohash_3.wav,0.000709
C:\Users\miker\wake_word_project\data\negative\up\079dfce3_nohash_0.wav,0.000156
C:\Users\miker\wake_word_project\data\negative\up\59b98a22_nohash_1.wav,0.000677
